name,url,type_,image_url,image_path,effects,interactions
Pointy Rib,https://bindingofisaacrebirth.fandom.com//wiki/Pointy_Rib,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b4/Collectible_Pointy_Rib_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091243,data/images/Pointy Rib.png,,
Book of the Dead,https://bindingofisaacrebirth.fandom.com//wiki/Book_of_the_Dead,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/47/Collectible_Book_of_the_Dead_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091310,data/images/Book of the Dead.png,,
Dad's Ring,https://bindingofisaacrebirth.fandom.com//wiki/Dad%27s_Ring,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e5/Collectible_Dad%27s_Ring_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091337,data/images/Dad's Ring.png,,
Divorce Papers,https://bindingofisaacrebirth.fandom.com//wiki/Divorce_Papers,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8e/Collectible_Divorce_Papers_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091404,data/images/Divorce Papers.png,,
Jaw Bone,https://bindingofisaacrebirth.fandom.com//wiki/Jaw_Bone,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/bc/Collectible_Jaw_Bone_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091433,data/images/Jaw Bone.png,,
Brittle Bones,https://bindingofisaacrebirth.fandom.com//wiki/Brittle_Bones,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/49/Collectible_Brittle_Bones_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091500,data/images/Brittle Bones.png,,
Broken Shovel,https://bindingofisaacrebirth.fandom.com//wiki/Broken_Shovel,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/ca/Collectible_Broken_Shovel_1_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091526,data/images/Broken Shovel.png,,
Broken Shovel,https://bindingofisaacrebirth.fandom.com//wiki/Broken_Shovel,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d6/Collectible_Broken_Shovel_2_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091553,data/images/Broken Shovel.png,,
Mom's Shovel,https://bindingofisaacrebirth.fandom.com//wiki/Mom%27s_Shovel,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6b/Collectible_Mom%27s_Shovel_icon.png/revision/latest/scale-to-width-down/48?cb=20210822091619,data/images/Mom's Shovel.png,,
Mucormycosis,https://bindingofisaacrebirth.fandom.com//wiki/Mucormycosis,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f0/Collectible_Mucormycosis_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093551,data/images/Mucormycosis.png,,
2Spooky,https://bindingofisaacrebirth.fandom.com//wiki/2Spooky,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/92/Collectible_2Spooky_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100215,data/images/2Spooky.png,,
Golden Razor,https://bindingofisaacrebirth.fandom.com//wiki/Golden_Razor,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e2/Collectible_Golden_Razor_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092205,data/images/Golden Razor.png,,
Sulfur,https://bindingofisaacrebirth.fandom.com//wiki/Sulfur,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7b/Collectible_Sulfur_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092143,data/images/Sulfur.png,,
Fortune Cookie,https://bindingofisaacrebirth.fandom.com//wiki/Fortune_Cookie,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9d/Collectible_Fortune_Cookie_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092122,data/images/Fortune Cookie.png,,
Eye Sore,https://bindingofisaacrebirth.fandom.com//wiki/Eye_Sore,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/10/Collectible_Eye_Sore_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100154,data/images/Eye Sore.png,,
120 Volt,https://bindingofisaacrebirth.fandom.com//wiki/120_Volt,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7c/Collectible_120_Volt_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100133,data/images/120 Volt.png,,
It Hurts,https://bindingofisaacrebirth.fandom.com//wiki/It_Hurts,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f5/Collectible_It_Hurts_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150350,data/images/It Hurts.png,,
Almond Milk,https://bindingofisaacrebirth.fandom.com//wiki/Almond_Milk,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2a/Collectible_Almond_Milk_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150735,data/images/Almond Milk.png,,
Rock Bottom,https://bindingofisaacrebirth.fandom.com//wiki/Rock_Bottom,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a5/Collectible_Rock_Bottom_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100112,data/images/Rock Bottom.png,,
Nancy Bombs,https://bindingofisaacrebirth.fandom.com//wiki/Nancy_Bombs,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/80/Collectible_Nancy_Bombs_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100051,data/images/Nancy Bombs.png,,
A Bar of Soap,https://bindingofisaacrebirth.fandom.com//wiki/A_Bar_of_Soap,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c0/Collectible_A_Bar_of_Soap_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150139,data/images/A Bar of Soap.png,,
Blood Puppy,https://bindingofisaacrebirth.fandom.com//wiki/Blood_Puppy,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/78/Collectible_Blood_Puppy_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095947,data/images/Blood Puppy.png,,
Dream Catcher,https://bindingofisaacrebirth.fandom.com//wiki/Dream_Catcher,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/85/Collectible_Dream_Catcher_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093531,data/images/Dream Catcher.png,,
Paschal Candle,https://bindingofisaacrebirth.fandom.com//wiki/Paschal_Candle,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/72/Collectible_Paschal_Candle_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100030,data/images/Paschal Candle.png,,
Divine Intervention,https://bindingofisaacrebirth.fandom.com//wiki/Divine_Intervention,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/86/Collectible_Divine_Intervention_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100009,data/images/Divine Intervention.png,,
Blood Oath,https://bindingofisaacrebirth.fandom.com//wiki/Blood_Oath,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7e/Collectible_Blood_Oath_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150324,data/images/Blood Oath.png,,
Playdough Cookie,https://bindingofisaacrebirth.fandom.com//wiki/Playdough_Cookie,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Playdough_Cookie_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095927,data/images/Playdough Cookie.png,,
Orphan Socks,https://bindingofisaacrebirth.fandom.com//wiki/Orphan_Socks,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/99/Collectible_Orphan_Socks_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095906,data/images/Orphan Socks.png,,
Eye of the Occult,https://bindingofisaacrebirth.fandom.com//wiki/Eye_of_the_Occult,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dc/Collectible_Eye_of_the_Occult_icon.png/revision/latest/scale-to-width-down/48?cb=20210824100236,data/images/Eye of the Occult.png,,
Immaculate Heart,https://bindingofisaacrebirth.fandom.com//wiki/Immaculate_Heart,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e0/Collectible_Immaculate_Heart_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095845,data/images/Immaculate Heart.png,,
Monstrance,https://bindingofisaacrebirth.fandom.com//wiki/Monstrance,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/aa/Collectible_Monstrance_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095824,data/images/Monstrance.png,,
The Intruder,https://bindingofisaacrebirth.fandom.com//wiki/The_Intruder,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ae/Collectible_The_Intruder_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095803,data/images/The Intruder.png,,
Dirty Mind,https://bindingofisaacrebirth.fandom.com//wiki/Dirty_Mind,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/60/Collectible_Dirty_Mind_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095742,data/images/Dirty Mind.png,,
Damocles,https://bindingofisaacrebirth.fandom.com//wiki/Damocles,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d1/Collectible_Damocles_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094228,data/images/Damocles.png,,
Free Lemonade,https://bindingofisaacrebirth.fandom.com//wiki/Free_Lemonade,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/83/Collectible_Free_Lemonade_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092039,data/images/Free Lemonade.png,,
Spirit Sword,https://bindingofisaacrebirth.fandom.com//wiki/Spirit_Sword,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f9/Collectible_Spirit_Sword_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095720,data/images/Spirit Sword.png,,
Red Key,https://bindingofisaacrebirth.fandom.com//wiki/Red_Key,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1f/Collectible_Red_Key_icon.png/revision/latest/scale-to-width-down/48?cb=20210331101246,data/images/Red Key.png,,
Psy Fly,https://bindingofisaacrebirth.fandom.com//wiki/Psy_Fly,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c9/Collectible_Psy_Fly_icon.png/revision/latest/scale-to-width-down/48?cb=20210822145744,data/images/Psy Fly.png,,
Wavy Cap,https://bindingofisaacrebirth.fandom.com//wiki/Wavy_Cap,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/da/Collectible_Wavy_Cap_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092016,data/images/Wavy Cap.png,,
Rocket in a Jar,https://bindingofisaacrebirth.fandom.com//wiki/Rocket_in_a_Jar,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Rocket_in_a_Jar_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095659,data/images/Rocket in a Jar.png,,
Book of Virtues,https://bindingofisaacrebirth.fandom.com//wiki/Book_of_Virtues,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5e/Collectible_Book_of_Virtues_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095638,data/images/Book of Virtues.png,,
Alabaster Box,https://bindingofisaacrebirth.fandom.com//wiki/Alabaster_Box,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fd/Collectible_Alabaster_Box_icon.png/revision/latest/scale-to-width-down/48?cb=20210824091954,data/images/Alabaster Box.png,,
The Stairway,https://bindingofisaacrebirth.fandom.com//wiki/The_Stairway,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e9/Collectible_The_Stairway_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095617,data/images/The Stairway.png,,
Sol,https://bindingofisaacrebirth.fandom.com//wiki/Sol,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/95/Collectible_Sol_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095553,data/images/Sol.png,,
Luna,https://bindingofisaacrebirth.fandom.com//wiki/Luna,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8e/Collectible_Luna_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095532,data/images/Luna.png,,
Mercurius,https://bindingofisaacrebirth.fandom.com//wiki/Mercurius,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/96/Collectible_Mercurius_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095511,data/images/Mercurius.png,,
Venus,https://bindingofisaacrebirth.fandom.com//wiki/Venus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/21/Collectible_Venus_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095450,data/images/Venus.png,,
Terra,https://bindingofisaacrebirth.fandom.com//wiki/Terra,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ed/Collectible_Terra_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095430,data/images/Terra.png,,
Mars,https://bindingofisaacrebirth.fandom.com//wiki/Mars,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3e/Collectible_Mars_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095409,data/images/Mars.png,,
Jupiter,https://bindingofisaacrebirth.fandom.com//wiki/Jupiter,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/60/Collectible_Jupiter_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095348,data/images/Jupiter.png,,
Saturnus,https://bindingofisaacrebirth.fandom.com//wiki/Saturnus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0a/Collectible_Saturnus_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095327,data/images/Saturnus.png,,
Uranus,https://bindingofisaacrebirth.fandom.com//wiki/Uranus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ab/Collectible_Uranus_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095306,data/images/Uranus.png,,
Neptunus,https://bindingofisaacrebirth.fandom.com//wiki/Neptunus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/20/Collectible_Neptunus_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095245,data/images/Neptunus.png,,
Pluto,https://bindingofisaacrebirth.fandom.com//wiki/Pluto,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9b/Collectible_Pluto_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095224,data/images/Pluto.png,,
Voodoo Head,https://bindingofisaacrebirth.fandom.com//wiki/Voodoo_Head,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1f/Collectible_Voodoo_Head_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095203,data/images/Voodoo Head.png,,
Eye Drops,https://bindingofisaacrebirth.fandom.com//wiki/Eye_Drops,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/62/Collectible_Eye_Drops_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095141,data/images/Eye Drops.png,,
Act of Contrition,https://bindingofisaacrebirth.fandom.com//wiki/Act_of_Contrition,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dc/Collectible_Act_of_Contrition_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095120,data/images/Act of Contrition.png,,
Member Card,https://bindingofisaacrebirth.fandom.com//wiki/Member_Card,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/27/Collectible_Member_Card_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095059,data/images/Member Card.png,,
Battery Pack,https://bindingofisaacrebirth.fandom.com//wiki/Battery_Pack,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/98/Collectible_Battery_Pack_icon.png/revision/latest/scale-to-width-down/48?cb=20210822145810,data/images/Battery Pack.png,,
Mom's Bracelet,https://bindingofisaacrebirth.fandom.com//wiki/Mom%27s_Bracelet,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Mom%27s_Bracelet_icon.png/revision/latest/scale-to-width-down/48?cb=20210824091931,data/images/Mom's Bracelet.png,,
The Scooper,https://bindingofisaacrebirth.fandom.com//wiki/The_Scooper,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/95/Collectible_The_Scooper_icon.png/revision/latest/scale-to-width-down/48?cb=20210824091910,data/images/The Scooper.png,,
Ocular Rift,https://bindingofisaacrebirth.fandom.com//wiki/Ocular_Rift,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/01/Collectible_Ocular_Rift_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095038,data/images/Ocular Rift.png,,
Boiled Baby,https://bindingofisaacrebirth.fandom.com//wiki/Boiled_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/00/Collectible_Boiled_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210824095017,data/images/Boiled Baby.png,,
Freezer Baby,https://bindingofisaacrebirth.fandom.com//wiki/Freezer_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/29/Collectible_Freezer_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094955,data/images/Freezer Baby.png,,
Eternal D6,https://bindingofisaacrebirth.fandom.com//wiki/Eternal_D6,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b8/Collectible_Eternal_D6_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150258,data/images/Eternal D6.png,,
Bird Cage,https://bindingofisaacrebirth.fandom.com//wiki/Bird_Cage,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/87/Collectible_Bird_Cage_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094934,data/images/Bird Cage.png,,
Larynx,https://bindingofisaacrebirth.fandom.com//wiki/Larynx,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b7/Collectible_Larynx_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151823,data/images/Larynx.png,,
Lost Soul,https://bindingofisaacrebirth.fandom.com//wiki/Lost_Soul,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2e/Collectible_Lost_Soul_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094912,data/images/Lost Soul.png,,
Blood Bombs,https://bindingofisaacrebirth.fandom.com//wiki/Blood_Bombs,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a6/Collectible_Blood_Bombs_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094851,data/images/Blood Bombs.png,,
Lil Dumpy,https://bindingofisaacrebirth.fandom.com//wiki/Lil_Dumpy,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/61/Collectible_Lil_Dumpy_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094829,data/images/Lil Dumpy.png,,
Bird's Eye,https://bindingofisaacrebirth.fandom.com//wiki/Bird%27s_Eye,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/53/Collectible_Bird%27s_Eye_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094808,data/images/Bird's Eye.png,,
Lodestone,https://bindingofisaacrebirth.fandom.com//wiki/Lodestone,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/82/Collectible_Lodestone_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094747,data/images/Lodestone.png,,
Rotten Tomato,https://bindingofisaacrebirth.fandom.com//wiki/Rotten_Tomato,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a6/Collectible_Rotten_Tomato_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094726,data/images/Rotten Tomato.png,,
Birthright,https://bindingofisaacrebirth.fandom.com//wiki/Birthright,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/70/Collectible_Birthright_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094704,data/images/Birthright.png,,
Red Stew,https://bindingofisaacrebirth.fandom.com//wiki/Red_Stew,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a6/Collectible_Red_Stew_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094643,data/images/Red Stew.png,,
Genesis,https://bindingofisaacrebirth.fandom.com//wiki/Genesis,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/55/Collectible_Genesis_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151758,data/images/Genesis.png,,
Sharp Key,https://bindingofisaacrebirth.fandom.com//wiki/Sharp_Key,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5e/Collectible_Sharp_Key_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151733,data/images/Sharp Key.png,,
Booster Pack (Item),https://bindingofisaacrebirth.fandom.com//wiki/Booster_Pack_(Item),,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e0/Collectible_Booster_Pack_icon.png/revision/latest/scale-to-width-down/48?cb=20210822145837,data/images/Booster Pack (Item).png,,
Mega Mush,https://bindingofisaacrebirth.fandom.com//wiki/Mega_Mush,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b6/Collectible_Mega_Mush_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151708,data/images/Mega Mush.png,,
Knife Piece 1,https://bindingofisaacrebirth.fandom.com//wiki/Knife_Piece_1,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/ca/Collectible_Knife_Piece_1_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094623,data/images/Knife Piece 1.png,,
Knife Piece 2,https://bindingofisaacrebirth.fandom.com//wiki/Knife_Piece_2,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_Knife_Piece_2_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094602,data/images/Knife Piece 2.png,,
Death Certificate,https://bindingofisaacrebirth.fandom.com//wiki/Death_Certificate,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/25/Collectible_Death_Certificate_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151641,data/images/Death Certificate.png,,
Bot Fly,https://bindingofisaacrebirth.fandom.com//wiki/Bot_Fly,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_Bot_Fly_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092101,data/images/Bot Fly.png,,
Meat Cleaver,https://bindingofisaacrebirth.fandom.com//wiki/Meat_Cleaver,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/67/Collectible_Meat_Cleaver_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151617,data/images/Meat Cleaver.png,,
Evil Charm,https://bindingofisaacrebirth.fandom.com//wiki/Evil_Charm,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/36/Collectible_Evil_Charm_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094541,data/images/Evil Charm.png,,
Dogma (Item),https://bindingofisaacrebirth.fandom.com//wiki/Dogma_(Item),,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1b/Collectible_Dogma_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094519,data/images/Dogma (Item).png,,
Purgatory,https://bindingofisaacrebirth.fandom.com//wiki/Purgatory,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/38/Collectible_Purgatory_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094458,data/images/Purgatory.png,,
Stitches,https://bindingofisaacrebirth.fandom.com//wiki/Stitches,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/24/Collectible_Stitches_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151551,data/images/Stitches.png,,
R Key,https://bindingofisaacrebirth.fandom.com//wiki/R_Key,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/32/Collectible_R_Key_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151453,data/images/R Key.png,,
Knockout Drops,https://bindingofisaacrebirth.fandom.com//wiki/Knockout_Drops,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c3/Collectible_Knockout_Drops_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150207,data/images/Knockout Drops.png,,
Eraser,https://bindingofisaacrebirth.fandom.com//wiki/Eraser,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/00/Collectible_Eraser_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151526,data/images/Eraser.png,,
Yuck Heart,https://bindingofisaacrebirth.fandom.com//wiki/Yuck_Heart,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b4/Collectible_Yuck_Heart_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151427,data/images/Yuck Heart.png,,
Urn of Souls,https://bindingofisaacrebirth.fandom.com//wiki/Urn_of_Souls,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/79/Collectible_Urn_of_Souls_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151402,data/images/Urn of Souls.png,,
Akeldama,https://bindingofisaacrebirth.fandom.com//wiki/Akeldama,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/91/Collectible_Akeldama_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094437,data/images/Akeldama.png,,
Magic Skin,https://bindingofisaacrebirth.fandom.com//wiki/Magic_Skin,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/04/Collectible_Magic_Skin_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151336,data/images/Magic Skin.png,,
Revelation,https://bindingofisaacrebirth.fandom.com//wiki/Revelation,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/94/Collectible_Revelation_icon.png/revision/latest/scale-to-width-down/48?cb=20210821031539,data/images/Revelation.png,,
Consolation Prize,https://bindingofisaacrebirth.fandom.com//wiki/Consolation_Prize,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f0/Collectible_Consolation_Prize_icon.png/revision/latest/scale-to-width-down/48?cb=20210822105122,data/images/Consolation Prize.png,,
Tinytoma,https://bindingofisaacrebirth.fandom.com//wiki/Tinytoma,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/ff/Collectible_Tinytoma_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094414,data/images/Tinytoma.png,,
Brimstone Bombs,https://bindingofisaacrebirth.fandom.com//wiki/Brimstone_Bombs,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/23/Collectible_Brimstone_Bombs_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094354,data/images/Brimstone Bombs.png,,
4.5 Volt,https://bindingofisaacrebirth.fandom.com//wiki/4.5_Volt,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/25/Collectible_4.5_Volt_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094332,data/images/4.5 Volt.png,,
Fruity Plum,https://bindingofisaacrebirth.fandom.com//wiki/Fruity_Plum,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/66/Collectible_Fruity_Plum_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094311,data/images/Fruity Plum.png,,
Plum Flute,https://bindingofisaacrebirth.fandom.com//wiki/Plum_Flute,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4b/Collectible_Plum_Flute_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151310,data/images/Plum Flute.png,,
